,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,Ag,,,,,,,,Au,,,,,,,,Al,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,927,99.4101,99.4145,99.4058,99.4175,99.4437,99.3913,,927,98.8387,98.8655,98.8119,98.8892,99.0502,98.7283,,927,97.4378,98.4509,96.4246,97.4378,98.4509,96.4246
,928,99.4111,99.4154,99.4068,99.4183,99.4444,99.3923,,928,98.8446,98.8713,98.8179,98.8943,99.0544,98.7341,,928,97.5679,98.5231,96.6127,97.5679,98.5231,96.6127
,929,99.4121,99.4164,99.4078,99.4192,99.4451,99.3932,,929,98.8504,98.8769,98.8239,98.8992,99.0587,98.7397,,929,97.6881,98.5901,96.786,97.6881,98.5901,96.786
,930,99.413,99.4173,99.4088,99.42,99.4458,99.3941,,930,98.8561,98.8825,98.8297,98.9041,99.0629,98.7453,,930,97.7992,98.6525,96.946,97.7992,98.6525,96.946
,931,99.414,99.4182,99.4097,99.4208,99.4465,99.395,,931,98.8618,98.8881,98.8355,98.9089,99.067,98.7508,,931,97.9022,98.7105,97.0939,97.9022,98.7105,97.0939
,932,99.4149,99.4191,99.4107,99.4216,99.4472,99.396,,932,98.8674,98.8935,98.8412,98.9137,99.0711,98.7563,,932,97.9978,98.7646,97.2309,97.9978,98.7646,97.2309
,933,99.4158,99.42,99.4116,99.4224,99.4479,99.3969,,933,98.8729,98.8989,98.8469,98.9184,99.0752,98.7617,,933,98.0866,98.8151,97.3581,98.0866,98.8151,97.3581
,934,99.4167,99.4209,99.4125,99.4232,99.4486,99.3978,,934,98.8784,98.9043,98.8525,98.9231,99.0791,98.767,,934,98.1693,98.8624,97.4762,98.1693,98.8624,97.4762
,935,99.4176,99.4218,99.4134,99.4239,99.4492,99.3986,,935,98.8838,98.9095,98.858,98.9277,99.0831,98.7723,,935,98.2463,98.9066,97.586,98.2463,98.9066,97.586
,936,99.4185,99.4226,99.4143,99.4247,99.4499,99.3995,,936,98.8891,98.9147,98.8634,98.9322,99.087,98.7775,,936,98.3182,98.948,97.6884,98.3182,98.948,97.6884
,937,99.4194,99.4235,99.4152,99.4254,99.4505,99.4004,,937,98.8943,98.9199,98.8688,98.9367,99.0908,98.7827,,937,98.3854,98.9868,97.7839,98.3854,98.9868,97.7839
,938,99.4202,99.4243,99.4161,99.4262,99.4512,99.4012,,938,98.8996,98.925,98.8741,98.9412,99.0947,98.7877,,938,98.4482,99.0233,97.8731,98.4482,99.0233,97.8731
,939,99.4211,99.4252,99.417,99.4269,99.4518,99.4021,,939,98.9047,98.93,98.8794,98.9456,99.0984,98.7928,,939,98.5071,99.0576,97.9565,98.5071,99.0576,97.9565
,940,99.4219,99.426,99.4178,99.4277,99.4524,99.4029,,940,98.9098,98.935,98.8846,98.9499,99.1021,98.7978,,940,98.5622,99.0898,98.0346,98.5622,99.0898,98.0346
,941,99.4228,99.4268,99.4187,99.4284,99.453,99.4037,,941,98.9148,98.9399,98.8897,98.9542,99.1058,98.8027,,941,98.614,99.1202,98.1078,98.614,99.1202,98.1078
,942,99.4236,99.4276,99.4195,99.4291,99.4537,99.4045,,942,98.9198,98.9447,98.8948,98.9585,99.1095,98.8076,,942,98.6627,99.1489,98.1765,98.6627,99.1489,98.1765
,943,99.4244,99.4284,99.4204,99.4298,99.4543,99.4053,,943,98.9247,98.9495,98.8998,98.9627,99.1131,98.8124,,943,98.7085,99.1759,98.241,98.7085,99.1759,98.241
,944,99.4252,99.4292,99.4212,99.4305,99.4549,99.4061,,944,98.9295,98.9543,98.9048,98.9669,99.1166,98.8171,,944,98.7516,99.2014,98.3017,98.7516,99.2014,98.3017
,945,99.426,99.43,99.422,99.4312,99.4555,99.4069,,945,98.9343,98.9589,98.9097,98.971,99.1201,98.8218,,945,98.7922,99.2255,98.3588,98.7922,99.2255,98.3588
,946,99.4268,99.4308,99.4228,99.4319,99.456,99.4077,,946,98.9391,98.9636,98.9145,98.975,99.1236,98.8265,,946,98.8305,99.2483,98.4126,98.8305,99.2483,98.4126
