1.2998e-006 0 0
1.2988e-006 0 0
1.2978e-006 0 0
1.2968e-006 0 0
1.2958e-006 0 0
1.2948e-006 0 0
1.2938e-006 0 0
1.2928e-006 0 0
1.2918e-006 0 0
1.2908e-006 0 0
1.2898e-006 0 0
1.2888e-006 0 0
1.2878e-006 0 0
1.2869e-006 0 0
1.2859e-006 0 0
1.2849e-006 0.019073 0.029892
1.2839e-006 0.10949 0.14431
1.2829e-006 0.1856 0.23516
1.2819e-006 0.27079 0.3321
1.281e-006 0.3627 0.42927
1.28e-006 0.45613 0.51803
1.279e-006 0.54483 0.59136
1.278e-006 0.62316 0.64693
1.2771e-006 0.68726 0.68656
1.2761e-006 0.73501 0.71334
1.2751e-006 0.76486 0.72823
1.2741e-006 0.7698 0.72089
1.2732e-006 0.68106 0.62669
1.2722e-006 0.60605 0.54469
1.2712e-006 0.51884 0.45143
1.2703e-006 0.42387 0.35277
1.2693e-006 0.32831 0.25838
1.2683e-006 0.24002 0.17905
1.2674e-006 0.1666 0.12227
1.2664e-006 0.11305 0.087484
1.2655e-006 0.079486 0.068034
1.2645e-006 0.062697 0.057111
1.2635e-006 0.059463 0.049201
1.2626e-006 0.058612 0.0413
1.2616e-006 0.057046 0.037716
1.2607e-006 0.055657 0.03404
1.2597e-006 0.052434 0.03028
1.2588e-006 0.046878 0.026124
1.2578e-006 0.039134 0.021113
1.2568e-006 0.029843 0.016006
1.2559e-006 0.020359 0.012074
1.2549e-006 0.012376 0.0094415
1.254e-006 0.0071294 0.0074704
1.2531e-006 0.0053208 0.0058939
1.2521e-006 0.0070991 0.005231
1.2512e-006 0.0082491 0.0054183
1.2502e-006 0.0099597 0.0056687
1.2493e-006 0.01145 0.0058675
1.2483e-006 0.01206 0.0059101
1.2474e-006 0.011469 0.0055912
1.2464e-006 0.0097195 0.004858
1.2455e-006 0.0071291 0.0039477
1.2446e-006 0.0042752 0.0031295
1.2436e-006 0.0019432 0.0025349
1.2427e-006 0.00094831 0.002119
1.2418e-006 0.0019459 0.0019172
1.2408e-006 0.002712 0.0021424
1.2399e-006 0.0038038 0.0024009
1.239e-006 0.004903 0.0025607
1.238e-006 0.0056867 0.0026378
1.2371e-006 0.0058647 0.0026432
1.2362e-006 0.0052916 0.0024823
1.2353e-006 0.004062 0.0021604
1.2343e-006 0.0025107 0.0018244
1.2334e-006 0.0011013 0.0015881
1.2325e-006 0.00035184 0.0014409
1.2316e-006 0.00089917 0.0012526
1.2306e-006 0.0013769 0.0012946
1.2297e-006 0.0021167 0.001443
1.2288e-006 0.002918 0.0015926
1.2279e-006 0.0035689 0.0016499
1.227e-006 0.0038612 0.0016219
1.226e-006 0.003652 0.0015612
1.2251e-006 0.0029428 0.001489
1.2242e-006 0.0019101 0.0013964
1.2233e-006 0.00087092 0.0012872
1.2224e-006 0.00022183 0.0011933
1.2215e-006 0.00050095 0.00098004
1.2206e-006 0.00080065 0.00093156
1.2197e-006 0.0013378 0.00093938
1.2187e-006 0.001974 0.0010204
1.2178e-006 0.0025374 0.0011216
1.2169e-006 0.0028631 0.0011572
1.216e-006 0.0028229 0.0011142
1.2151e-006 0.0023761 0.0010615
1.2142e-006 0.001615 0.0010575
1.2133e-006 0.00076927 0.0010763
1.2124e-006 0.00017186 0.0010312
1.2115e-006 0.00030346 0.00078897
1.2106e-006 0.00051829 0.00077376
1.2097e-006 0.00092978 0.00079525
1.2088e-006 0.0014422 0.00078697
1.2079e-006 0.0019188 0.00075871
1.207e-006 0.0022227 0.00075304
1.2061e-006 0.002253 0.00078116
1.2052e-006 0.0019666 0.00083342
1.2044e-006 0.0014024 0.00090598
1.2035e-006 0.00071332 0.00099242
1.2026e-006 0.00016561 0.0010386
1.2017e-006 0.00019516 0.0007712
1.2008e-006 0.00033873 0.00066039
1.1999e-006 0.00065836 0.00059284
1.199e-006 0.001083 0.00056686
1.1981e-006 0.0015088 0.0005586
1.1973e-006 0.0018205 0.00055952
1.1964e-006 0.0019086 0.00058361
1.1955e-006 0.00171 0.00064579
1.1946e-006 0.0012451 0.00075065
1.1937e-006 0.0006418 0.00087178
1.1929e-006 0.00014273 0.00093701
1.192e-006 0.00014041 0.00070717
1.1911e-006 0.00024343 0.00061472
1.1902e-006 0.00049473 0.0005115
1.1894e-006 0.00084785 0.00043488
1.1885e-006 0.0012176 0.00040053
1.1876e-006 0.0015045 0.00039889
1.1867e-006 0.0016131 0.00043571
1.1859e-006 0.0014788 0.00053485
1.185e-006 0.0011061 0.00070067
1.1841e-006 0.00059201 0.00088611
1.1833e-006 0.00013542 0.00094901
1.1824e-006 0.00010253 0.00063801
1.1815e-006 0.00016734 0.00051597
1.1807e-006 0.00037938 0.0004214
1.1798e-006 0.00069514 0.00035148
1.1789e-006 0.0010347 0.0003105
1.1781e-006 0.0013042 0.00030397
1.1772e-006 0.0014166 0.00033911
1.1764e-006 0.0013139 0.00043574
1.1755e-006 0.00099312 0.00059917
1.1746e-006 0.00053267 0.00078378
1.1738e-006 0.00010855 0.00082224
1.1729e-006 7.5701e-005 0.00055277
1.1721e-006 0.00012347 0.00043786
1.1712e-006 0.00030906 0.00035992
1.1704e-006 0.00058974 0.00031647
1.1695e-006 0.0008966 0.00027507
1.1687e-006 0.0011493 0.00024005
1.1678e-006 0.0012687 0.00025993
1.167e-006 0.001195 0.00038058
1.1661e-006 0.000912 0.0005791
1.1653e-006 0.00048233 0.00073833
1.1644e-006 0.0001125 0.00057651
1.1636e-006 5.319e-005 0.00047258
1.1627e-006 9.1081e-005 0.00041395
1.1619e-006 0.00026439 0.00035588
1.161e-006 0.00052953 0.00029496
1.1602e-006 0.00082046 0.00023199
1.1594e-006 0.0010557 0.00018237
1.1585e-006 0.00116 0.00019255
1.1577e-006 0.0010878 0.00031317
1.1568e-006 0.00082489 0.00052624
1.156e-006 0.00041841 0.0006956
1.1552e-006 0.00012426 0.00051379
1.1543e-006 3.8201e-005 0.00045164
1.1535e-006 7.068e-005 0.00041038
1.1527e-006 0.00023228 0.00036137
1.1518e-006 0.00048197 0.0002804
1.151e-006 0.00075603 0.00018726
1.1502e-006 0.0009832 0.00013071
1.1494e-006 0.0010901 0.00015777
1.1485e-006 0.0010177 0.00028266
1.1477e-006 0.00075323 0.00048347
1.1469e-006 0.00035039 0.00066612
1.1461e-006 0.00011658 0.00051965
1.1452e-006 2.2923e-005 0.00050007
1.1444e-006 6.0026e-005 0.00044554
1.1436e-006 0.00022333 0.00035559
1.1428e-006 0.00046924 0.00024129
1.1419e-006 0.0007356 0.00013558
1.1411e-006 0.00094929 8.3892e-005
1.1403e-006 0.0010388 0.00012914
1.1395e-006 0.0009512 0.00027794
1.1387e-006 0.00067698 0.00047084
1.1379e-006 0.00025535 0.00055784
1.137e-006 9.895e-005 0.00047683
1.1362e-006 1.1181e-005 0.00048858
1.1354e-006 5.5063e-005 0.00043377
1.1346e-006 0.00022543 0.00031929
1.1338e-006 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
