1.2998e-006 0 0
1.2988e-006 0 0
1.2978e-006 0 0
1.2968e-006 0 0
1.2958e-006 0 0
1.2948e-006 0 0
1.2938e-006 0 0
1.2928e-006 0 0
1.2918e-006 0 0
1.2908e-006 0 0
1.2898e-006 0 0
1.2888e-006 0 0
1.2878e-006 0 0
1.2869e-006 0 0
1.2859e-006 0 0
1.2849e-006 0 0
1.2839e-006 0 0
1.2829e-006 0 0
1.2819e-006 0 0
1.281e-006 0 0
1.28e-006 0 0
1.279e-006 0 0
1.278e-006 0 0
1.2771e-006 0 0
1.2761e-006 0 0
1.2751e-006 0 0
1.2741e-006 0 0
1.2732e-006 0 0
1.2722e-006 0 0
1.2712e-006 0 0
1.2703e-006 0 0
1.2693e-006 0 0
1.2683e-006 0 0
1.2674e-006 0 0
1.2664e-006 0 0
1.2655e-006 0 0
1.2645e-006 0 0
1.2635e-006 0 0
1.2626e-006 0 0
1.2616e-006 0 0
1.2607e-006 0 0
1.2597e-006 0 0
1.2588e-006 0 0
1.2578e-006 0 0
1.2568e-006 0 0
1.2559e-006 0 0
1.2549e-006 0 0
1.254e-006 0 0
1.2531e-006 0 0
1.2521e-006 0 0
1.2512e-006 0 0
1.2502e-006 0 0
1.2493e-006 0 0
1.2483e-006 0 0
1.2474e-006 0 0
1.2464e-006 0 0
1.2455e-006 0 0
1.2446e-006 0 0
1.2436e-006 0 0
1.2427e-006 0 0
1.2418e-006 0 0
1.2408e-006 0 0
1.2399e-006 0 0
1.239e-006 0 0
1.238e-006 0 0
1.2371e-006 0 0
1.2362e-006 0 0
1.2353e-006 0 0
1.2343e-006 0 0
1.2334e-006 0 0
1.2325e-006 0 0
1.2316e-006 0.044086 0.062183
1.2306e-006 0.11017 0.14261
1.2297e-006 0.18304 0.22677
1.2288e-006 0.26721 0.32056
1.2279e-006 0.36015 0.41993
1.227e-006 0.45693 0.51678
1.226e-006 0.55086 0.60063
1.2251e-006 0.63438 0.66228
1.2242e-006 0.70094 0.69857
1.2233e-006 0.74711 0.71415
1.2224e-006 0.77219 0.71732
1.2215e-006 0.73518 0.67756
1.2206e-006 0.67373 0.61066
1.2197e-006 0.60099 0.53557
1.2187e-006 0.51634 0.45093
1.2178e-006 0.42371 0.36015
1.2169e-006 0.32882 0.26882
1.216e-006 0.23924 0.18499
1.2151e-006 0.16284 0.11802
1.2142e-006 0.10604 0.074523
1.2133e-006 0.072078 0.054467
1.2124e-006 0.060055 0.050793
1.2115e-006 0.060011 0.046381
1.2106e-006 0.056907 0.042627
1.2097e-006 0.056425 0.039617
1.2088e-006 0.054968 0.035921
1.2079e-006 0.051053 0.030993
1.207e-006 0.044427 0.025093
1.2061e-006 0.035575 0.018866
1.2052e-006 0.025504 0.012961
1.2044e-006 0.01582 0.0084796
1.2035e-006 0.0085036 0.006353
1.2026e-006 0.0051259 0.0061981
1.2017e-006 0.0059937 0.0055064
1.2008e-006 0.0067946 0.0055107
1.1999e-006 0.0083898 0.0057563
1.199e-006 0.0099894 0.0058244
1.1981e-006 0.01098 0.0055752
1.1973e-006 0.01091 0.0050736
1.1964e-006 0.0096108 0.0043114
1.1955e-006 0.0073129 0.0033525
1.1946e-006 0.0045625 0.0025364
1.1937e-006 0.0021118 0.0022396
1.1929e-006 0.00087335 0.0022781
1.192e-006 0.001398 0.0019618
1.1911e-006 0.0020275 0.0020042
1.1902e-006 0.0030536 0.0022191
1.1894e-006 0.0041127 0.0024274
1.1885e-006 0.0048984 0.0024672
1.1876e-006 0.0051787 0.002337
1.1867e-006 0.0047936 0.0021073
1.1859e-006 0.0037532 0.0018468
1.185e-006 0.0023197 0.0015856
1.1841e-006 0.00096544 0.0014481
1.1833e-006 0.00030923 0.0014907
1.1824e-006 0.00065198 0.0012853
1.1815e-006 0.001104 0.0012672
1.1807e-006 0.0018125 0.0013294
1.1798e-006 0.0025617 0.0014096
1.1789e-006 0.0031411 0.0014004
1.1781e-006 0.0033791 0.0013295
1.1772e-006 0.0031718 0.0012821
1.1764e-006 0.0025185 0.0012644
1.1755e-006 0.0015585 0.0012305
1.1746e-006 0.00060697 0.0011788
1.1738e-006 0.00018006 0.0011254
1.1729e-006 0.00039775 0.00093672
1.1721e-006 0.00073875 0.00089393
1.1712e-006 0.0012694 0.00088193
1.1704e-006 0.001837 0.00091738
1.1695e-006 0.002296 0.00095155
1.1687e-006 0.0025141 0.00094996
1.1678e-006 0.002394 0.00092804
1.167e-006 0.0019149 0.00093264
1.1661e-006 0.0011758 0.0010025
1.1653e-006 0.000428 0.0010712
1.1644e-006 0.00020475 0.00088706
1.1636e-006 0.00026916 0.0007675
1.1627e-006 0.00054084 0.00070626
1.1619e-006 0.00096697 0.00064523
1.161e-006 0.0014355 0.00062851
1.1602e-006 0.001828 0.00066608
1.1594e-006 0.0020192 0.00070753
1.1585e-006 0.0019213 0.0007239
1.1577e-006 0.0015271 0.0007522
1.1568e-006 0.0009187 0.00083202
1.156e-006 0.00030077 0.000908
1.1552e-006 0.00014744 0.00069378
1.1543e-006 0.00019624 0.00060832
1.1535e-006 0.00043778 0.00058259
1.1527e-006 0.0008051 0.00057028
1.1518e-006 0.0011927 0.00053822
1.151e-006 0.0015029 0.00049861
1.1502e-006 0.0016504 0.00047809
1.1494e-006 0.0015643 0.00050235
1.1485e-006 0.0012254 0.00059457
1.1477e-006 0.00070746 0.00076164
1.1469e-006 0.00020148 0.00091167
1.1461e-006 0.00011751 0.00068846
1.1452e-006 0.00015343 0.00060366
1.1444e-006 0.00035923 0.00052201
1.1436e-006 0.00067544 0.00044624
1.1428e-006 0.0010102 0.00037663
1.1419e-006 0.001277 0.00033255
1.1411e-006 0.0014027 0.00033819
1.1403e-006 0.0013306 0.00040869
1.1395e-006 0.0010371 0.00054001
1.1387e-006 0.00057256 0.00068789
1.1379e-006 0.00012297 0.00072621
1.137e-006 7.9435e-005 0.00058394
1.1362e-006 0.00012388 0.00054368
1.1354e-006 0.00032172 0.00045489
1.1346e-006 0.00061119 0.00035264
1.1338e-006 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
